ID, CC_area, CC_perimeter, CC_circularity, CC_length, W1, W2, W3, W4, W5, W6, W7
./Pitt/0050030/session_1/anat_1/abide_cc, 630.00, 203.44, 0.191286,  77.0,  18.25, 135.25,  85.25,  75.75,  65.25,  58.00, 192.25
./Pitt/0050031/session_1/anat_1/abide_cc, 599.75, 206.44, 0.176847,  75.5,  21.50, 117.00, 114.00,  76.25,  53.25,  47.25, 170.50
./Pitt/0050032/session_1/anat_1/abide_cc, 705.25, 215.12, 0.191516,  75.5,  29.25, 155.50, 109.25,  91.50,  71.75,  46.50, 201.50
./Pitt/0050033/session_1/anat_1/abide_cc, 603.50, 186.75, 0.217448,  67.5,  17.75, 156.00,  92.25,  71.75,  65.75,  49.75, 150.25
./Pitt/0050034/session_1/anat_1/abide_cc, 535.75, 175.56, 0.218434,  62.0,  23.50,  89.25, 106.50,  70.75,  63.25,  50.50, 132.00
./Pitt/0050035/session_1/anat_1/abide_cc, 672.75, 215.74, 0.181630,  75.5,  23.00, 142.75, 110.25,  78.25,  76.25,  72.25, 170.00
./Pitt/0050036/session_1/anat_1/abide_cc, 648.50, 202.22, 0.199290,  74.5,  14.75, 172.50,  86.75,  75.75,  64.75,  60.50, 173.50
./Pitt/0050037/session_1/anat_1/abide_cc, 607.25, 188.88, 0.213892,  72.0,   8.25, 142.50,  92.00,  67.75,  59.00,  52.25, 185.50
./Pitt/0050038/session_1/anat_1/abide_cc, 636.50, 185.68, 0.231991,  66.5, 150.25,  50.00,  75.00,  78.75,  57.00,  54.00, 171.50
./Pitt/0050039/session_1/anat_1/abide_cc, 664.00, 205.36, 0.197857,  74.0,  19.75, 148.00,  84.00,  82.25,  76.75,  66.25, 187.00
./Pitt/0050040/session_1/anat_1/abide_cc, 679.25, 213.92, 0.186518,  78.5,  21.25, 160.25, 112.75,  83.50,  62.50,  56.75, 182.25
./Pitt/0050041/session_1/anat_1/abide_cc, 945.00, 235.79, 0.213588,  80.5,  30.00, 185.25, 159.75, 113.75,  96.00, 105.50, 254.75
./Pitt/0050042/session_1/anat_1/abide_cc, 456.50, 177.44, 0.182202,  64.5,  19.00, 102.50,  68.25,  50.75,  44.50,  39.75, 131.75
./Pitt/0050043/session_1/anat_1/abide_cc, 606.75, 187.34, 0.217254,  66.5,  19.00, 124.50,  83.75,  80.50,  66.75,  53.25, 179.00
./Pitt/0050044/session_1/anat_1/abide_cc, 713.50, 202.63, 0.218369,  72.5,  20.00, 162.00, 100.00,  87.75,  70.75,  66.50, 206.50
./Pitt/0050045/session_1/anat_1/abide_cc, 810.25, 220.60, 0.209224,  78.0,  25.50, 169.50, 118.25,  92.00,  79.50,  70.25, 255.25
./Pitt/0050046/session_1/anat_1/abide_cc, 554.75, 189.73, 0.193655,  73.5,   8.00, 126.50,  67.75,  65.50,  57.00,  56.50, 173.50
./Pitt/0050047/session_1/anat_1/abide_cc, 822.75, 221.77, 0.210213,  77.5,  30.50, 142.25, 147.75, 101.75,  85.00,  69.50, 246.00
./Pitt/0050048/session_1/anat_1/abide_cc, 615.00, 188.39, 0.217759,  69.5,   9.50, 122.75,  99.75,  85.25,  70.75,  53.00, 174.00
./Pitt/0050049/session_1/anat_1/abide_cc, 495.25, 172.37, 0.209471,  63.5,  14.75, 129.50,  56.25,  50.50,  47.75,  50.75, 145.75
./Pitt/0050050/session_1/anat_1/abide_cc, 541.00, 179.51, 0.210975,  66.0,  10.00, 109.00,  71.50,  69.00,  63.75,  59.00, 158.75
./Pitt/0050051/session_1/anat_1/abide_cc, 701.00, 207.80, 0.203998,  73.5,  21.50, 157.00,  99.75,  84.00,  79.75,  64.50, 194.50
./Pitt/0050052/session_1/anat_1/abide_cc, 776.50, 227.45, 0.188615,  75.0,  29.00, 148.75, 140.50,  98.50,  83.50,  63.00, 213.25
./Pitt/0050053/session_1/anat_1/abide_cc, 483.50, 184.68, 0.178140,  69.0,  10.00, 115.50,  69.50,  64.00,  47.00,  36.25, 141.25
./Pitt/0050054/session_1/anat_1/abide_cc, 507.50, 196.75, 0.164743,  71.0,  10.00,  97.00,  89.00,  64.50,  57.50,  41.50, 148.00
./Pitt/0050055/session_1/anat_1/abide_cc, 607.50, 199.63, 0.191558,  74.0,  15.25, 107.00, 102.25,  84.25,  67.25,  48.75, 182.75
./Pitt/0050056/session_1/anat_1/abide_cc, 484.50, 172.49, 0.204636,  63.5,  12.00, 121.75,  79.25,  56.75,  45.25,  37.00, 132.50
./Pitt/0050057/session_1/anat_1/abide_cc, 458.25, 186.17, 0.166153,  74.5,  17.75,  99.00,  60.50,  59.25,  42.50,  46.25, 133.00
./Pitt/0050058/session_1/anat_1/abide_cc, 592.25, 185.27, 0.216829,  72.0,   6.00, 136.75,  87.00,  75.00,  67.00,  51.00, 169.50
./Pitt/0050059/session_1/anat_1/abide_cc, 696.25, 211.92, 0.194812,  77.5,  20.00, 162.25,  93.75,  84.50,  82.25,  60.00, 193.50
./Pitt/0050060/session_1/anat_1/abide_cc, 650.75, 203.15, 0.198157,  72.5,  20.00, 147.25, 104.25,  68.25,  59.25,  48.25, 203.50
./SBL/0051556/session_1/anat_1/abide_cc, 532.75, 180.15, 0.206293,  64.5,  18.75, 117.00, 100.00,  65.75,  47.25,  43.00, 141.00
./SBL/0051557/session_1/anat_1/abide_cc, 394.75, 163.76, 0.184974,  61.5,   7.75,  94.75,  69.25,  51.75,  39.25,  26.50, 105.50
./SBL/0051558/session_1/anat_1/abide_cc, 578.75, 197.65, 0.186165,  72.0,  17.00, 125.75,  86.00,  73.75,  60.25,  53.75, 162.25
./SBL/0051559/session_1/anat_1/abide_cc, 864.75, 230.09, 0.205266,  80.0,  36.00, 182.00, 118.50,  97.25,  91.25,  84.25, 255.50
./SBL/0051560/session_1/anat_1/abide_cc, 691.50, 195.63, 0.227053,  69.0,  25.50, 164.75, 113.25,  80.50,  71.25,  55.75, 180.50
./SBL/0051561/session_1/anat_1/abide_cc, 648.00, 229.07, 0.155190,  78.0,  41.00, 134.50,  97.25,  63.75,  58.75,  52.00, 200.75
./SBL/0051562/session_1/anat_1/abide_cc, 538.50, 181.42, 0.205606,  67.0,  18.00, 123.50,  77.00,  59.75,  52.25,  46.25, 161.75
./SBL/0051563/session_1/anat_1/abide_cc, 586.25, 190.92, 0.202103,  72.5,  13.00, 129.75,  83.75,  81.25,  59.00,  55.75, 163.75
./SBL/0051564/session_1/anat_1/abide_cc, 527.00, 189.56, 0.184301,  67.0,  15.50,  90.00,  77.50,  74.00,  63.50,  46.50, 160.00
./SBL/0051565/session_1/anat_1/abide_cc, 664.50, 200.46, 0.207803,  75.0,   8.75, 166.00,  97.00,  94.75,  72.00,  48.00, 178.00
./SBL/0051566/session_1/anat_1/abide_cc, 652.00, 188.97, 0.229431,  67.5, 113.25,  16.75, 125.00,  77.50,  72.00,  64.00, 183.50
./SBL/0051567/session_1/anat_1/abide_cc, 737.00, 221.41, 0.188923,  76.0,  31.25, 128.25, 126.25,  79.75,  78.50,  67.00, 226.00
./SBL/0051568/session_1/anat_1/abide_cc, 657.00, 193.56, 0.220366,  65.5,  31.00, 161.25,  92.00,  68.50,  67.25,  59.50, 177.50
./SBL/0051569/session_1/anat_1/abide_cc, 687.25, 202.46, 0.210692,  75.5,  18.75, 161.00,  85.25,  83.50,  74.75,  56.25, 207.75
./SBL/0051570/session_1/anat_1/abide_cc, 612.50, 200.63, 0.191214,  74.0,  25.00, 132.50,  85.00,  67.00,  66.25,  57.50, 179.25
./SBL/0051571/session_1/anat_1/abide_cc, 701.25, 209.10, 0.201555,  77.5,  15.00, 135.50, 113.25,  58.25,  73.00,  91.50, 214.75
./SBL/0051572/session_1/anat_1/abide_cc, 747.25, 211.73, 0.209462,  76.5,  19.75, 154.75,  94.00,  84.50,  70.25,  65.75, 258.25
./SBL/0051573/session_1/anat_1/abide_cc, 644.75, 196.97, 0.208825,  72.5,  17.50, 137.75, 119.25,  88.00,  60.00,  53.75, 168.50
./SBL/0051574/session_1/anat_1/abide_cc, 773.75, 200.15, 0.242727,  71.5,  21.00, 188.50,  96.00,  90.00,  89.50,  80.00, 208.75
./SBL/0051575/session_1/anat_1/abide_cc, 740.25, 208.75, 0.213464,  74.0,  33.50, 168.00, 104.25,  86.25,  72.50,  70.50, 205.25
./SBL/0051576/session_1/anat_1/abide_cc, 671.25, 203.56, 0.203568,  73.0,  24.50, 172.00,  92.00,  81.00,  63.50,  51.25, 187.00
./SBL/0051577/session_1/anat_1/abide_cc, 731.75, 211.63, 0.205312,  77.5,  20.25, 163.75,  96.25,  86.50,  72.75,  70.00, 222.25
./SBL/0051578/session_1/anat_1/abide_cc, 767.75, 223.41, 0.193298,  82.0,  26.75, 163.25, 109.25,  85.25,  70.00, 102.00, 211.25
./SBL/0051579/session_1/anat_1/abide_cc, 810.00, 231.72, 0.189564,  81.5,  24.50, 174.50, 150.00,  92.75,  75.00,  66.25, 227.00
./SBL/0051580/session_1/anat_1/abide_cc, 761.75, 205.70, 0.226227,  70.0,  16.50, 163.25, 112.75,  83.25,  72.50,  98.75, 214.75
./SBL/0051581/session_1/anat_1/abide_cc, 583.25, 236.02, 0.131578,  82.0,  32.25, 111.75, 106.25,  68.25,  61.75,  41.00, 162.00
./SBL/0051582/session_1/anat_1/abide_cc, 658.00, 199.44, 0.207882,  69.5,  25.00, 146.00,  96.75,  69.25,  67.25,  55.00, 198.75
./SBL/0051583/session_1/anat_1/abide_cc, 701.75, 228.17, 0.169390,  82.0,  30.00, 130.75, 111.50,  86.50,  64.25,  54.75, 224.00
./SBL/0051584/session_1/anat_1/abide_cc, 741.50, 230.72, 0.175041,  77.0,  35.25, 153.00, 103.50,  81.25,  75.50,  63.00, 230.00
./SBL/0051585/session_1/anat_1/abide_cc, 657.50, 225.00, 0.163215,  79.5,  19.25, 137.50,  91.25,  76.25,  69.75,  54.25, 209.25
./SDSU/0050182/session_1/anat_1/abide_cc, 654.25, 218.31, 0.172509,  78.5,  23.25, 125.50, 110.50,  87.75,  66.00,  54.00, 187.25
./SDSU/0050183/session_1/anat_1/abide_cc, 575.00, 202.97, 0.175386,  72.5,  25.50, 125.00,  88.50,  70.50,  55.25,  43.25, 167.00
./SDSU/0050184/session_1/anat_1/abide_cc, 537.75, 184.80, 0.197867,  66.5,  22.00, 128.00,  70.50,  67.50,  59.25,  42.50, 148.00
./SDSU/0050185/session_1/anat_1/abide_cc, 598.75, 199.85, 0.188380,  75.0,   1.75, 112.25,  85.00,  81.50,  78.75,  58.75, 180.75
./SDSU/0050186/session_1/anat_1/abide_cc, 670.50, 196.58, 0.218035,  70.0,  23.25, 167.00, 112.50,  70.50,  56.50,  59.00, 181.75
./SDSU/0050187/session_1/anat_1/abide_cc, 748.25, 219.62, 0.194941,  77.0,  24.75, 154.00, 121.00,  83.50,  76.75,  72.00, 216.25
./SDSU/0050188/session_1/anat_1/abide_cc, 438.00, 175.61, 0.178478,  64.5,  10.75, 112.25,  71.25,  52.75,  41.75,  32.25, 117.00
./SDSU/0050189/session_1/anat_1/abide_cc, 811.00, 231.89, 0.189518,  80.5,  28.75, 153.50, 149.25,  93.25,  74.00,  78.25, 234.00
./SDSU/0050190/session_1/anat_1/abide_cc, 445.50, 173.20, 0.186630,  63.5,  18.00,  86.75,  76.50,  59.25,  52.00,  41.75, 111.25
./SDSU/0050191/session_1/anat_1/abide_cc, 425.75, 176.54, 0.171665,  64.5,  15.50,  90.50,  62.50,  50.50,  37.00,  31.50, 138.25
./SDSU/0050192/session_1/anat_1/abide_cc, 493.00, 189.58, 0.172372,  65.5,  24.50,  92.25,  81.25,  57.25,  55.25,  44.50, 138.00
./SDSU/0050193/session_1/anat_1/abide_cc, 445.50, 183.63, 0.166022,  64.5,  18.25,  85.25,  61.50,  39.25,  51.25,  48.50, 141.50
./SDSU/0050194/session_1/anat_1/abide_cc, 675.50, 211.70, 0.189402,  72.0,  26.75, 146.00, 102.50,  77.50,  66.50,  46.50, 209.75
./SDSU/0050195/session_1/anat_1/abide_cc, 551.00, 195.56, 0.181051,  70.5,  21.75, 128.25,  75.25,  64.00,  51.50,  48.50, 161.75
./SDSU/0050196/session_1/anat_1/abide_cc, 480.00, 187.95, 0.170746,  69.0,  16.00, 104.50,  74.25,  56.50,  48.25,  31.75, 148.75
./SDSU/0050197/session_1/anat_1/abide_cc, 625.75, 191.37, 0.214721,  69.0,  18.25, 167.00,  93.25,  71.50,  55.25,  48.50, 172.00
./SDSU/0050198/session_1/anat_1/abide_cc, 653.75, 205.05, 0.195399,  73.5,  22.00, 146.75,  95.00,  67.00,  71.50,  64.00, 187.50
./SDSU/0050199/session_1/anat_1/abide_cc, 464.50, 180.42, 0.179323,  67.0,  16.00, 112.50,  63.00,  51.75,  45.00,  38.25, 138.00
./SDSU/0050200/session_1/anat_1/abide_cc, 468.75, 177.39, 0.187198,  66.5,   7.75,  94.25,  68.00,  55.75,  46.75,  45.25, 151.00
./SDSU/0050201/session_1/anat_1/abide_cc, 582.75, 200.90, 0.181434,  70.5,  20.75, 117.25,  94.50,  67.00,  54.50,  47.25, 181.50
./SDSU/0050202/session_1/anat_1/abide_cc, 635.25, 206.92, 0.186437,  76.0,  16.00, 147.00,  91.75,  67.50,  47.75,  56.25, 209.00
./SDSU/0050203/session_1/anat_1/abide_cc, 743.75, 213.58, 0.204886,  77.5,  32.50, 192.75,  95.00,  76.00,  71.00,  73.00, 203.50
./SDSU/0050204/session_1/anat_1/abide_cc, 510.00, 180.97, 0.195680,  67.0,  15.75, 106.50,  81.25,  58.75,  52.75,  44.00, 151.00
./SDSU/0050205/session_1/anat_1/abide_cc, 480.50, 182.25, 0.181797,  65.5,  15.75, 111.50,  77.00,  50.75,  42.75,  40.50, 142.25
./SDSU/0050206/session_1/anat_1/abide_cc, 567.25, 184.61, 0.209157,  66.5,  15.75, 140.50,  96.50,  66.25,  49.25,  39.25, 159.75
./SDSU/0050207/session_1/anat_1/abide_cc, 473.50, 185.46, 0.172994,  65.0,  14.00,  73.50, 104.75,  61.00,  46.00,  36.00, 138.25
./SDSU/0050208/session_1/anat_1/abide_cc, 590.25, 201.00, 0.183601,  71.5,  23.25, 116.50,  91.25,  68.75,  62.75,  57.25, 170.50
./SDSU/0050209/session_1/anat_1/abide_cc, 512.25, 184.10, 0.189935,  68.0,   9.75, 123.25,  65.00,  63.50,  58.50,  42.50, 149.75
./SDSU/0050210/session_1/anat_1/abide_cc, 580.00, 202.56, 0.177636,  76.5,  17.25, 130.00,  74.75,  80.50,  59.25,  48.25, 170.00
./SDSU/0050211/session_1/anat_1/abide_cc, 809.75, 207.87, 0.235484,  76.0,  18.00, 205.25,  99.00,  95.75,  71.50,  77.25, 243.00
./SDSU/0050212/session_1/anat_1/abide_cc, 607.25, 189.61, 0.212253,  70.0,  11.00, 122.25,  93.25,  70.00,  59.50,  51.00, 200.25
./SDSU/0050213/session_1/anat_1/abide_cc, 496.75, 181.68, 0.189116,  67.0,  13.50,  96.50, 100.50,  61.50,  54.00,  37.00, 133.75
./SDSU/0050214/session_1/anat_1/abide_cc, 525.75, 181.10, 0.201453,  66.5,  11.50, 105.25,  86.50,  69.00,  50.75,  44.25, 158.50
./SDSU/0050215/session_1/anat_1/abide_cc, 663.75, 204.05, 0.200337,  72.5,  34.25, 146.00, 111.50,  81.00,  63.00,  58.75, 169.25
./SDSU/0050216/session_1/anat_1/abide_cc, 616.75, 192.49, 0.209174,  69.5,  24.00, 134.50,  91.25,  66.75,  53.75,  50.00, 196.50
./SDSU/0050217/session_1/anat_1/abide_cc, 507.75, 176.47, 0.204893,  68.0,  10.00,  89.50, 101.00,  55.00,  43.50,  48.75, 160.00
./Stanford/0051160/session_1/anat_1/abide_cc, 636.00, 189.12, 0.223465,  61.5,  25.50, 138.50,  83.50,  76.50,  62.25,  62.50, 187.25
./Stanford/0051161/session_1/anat_1/abide_cc, 598.00, 201.87, 0.184396,  69.5,  28.00, 123.75, 110.50,  70.50,  56.00,  47.75, 161.50
./Stanford/0051162/session_1/anat_1/abide_cc, 429.25, 159.30, 0.212573,  61.0,   5.25,  82.25,  75.25,  45.75,  42.00,  45.25, 133.50
./Stanford/0051163/session_1/anat_1/abide_cc, 572.75, 198.80, 0.182109,  69.0,  23.75, 119.50, 102.50,  70.25,  47.75,  39.00, 170.00
./Stanford/0051164/session_1/anat_1/abide_cc, 391.75, 173.22, 0.164074,  64.0,  15.00,  86.50,  68.00,  50.00,  42.50,  31.25,  98.50
./Stanford/0051165/session_1/anat_1/abide_cc, 445.75, 177.66, 0.177468,  67.5,  12.75, 102.50,  70.00,  55.50,  48.50,  34.00, 122.50
./Stanford/0051166/session_1/anat_1/abide_cc, 462.75, 183.49, 0.172718,  65.5,  18.00,  97.00,  79.00,  47.75,  41.75,  38.00, 141.25
./Stanford/0051167/session_1/anat_1/abide_cc, 629.00, 188.20, 0.223172,  68.5,  14.00, 149.50,  98.00,  60.75,  53.25,  69.25, 184.25
./Stanford/0051168/session_1/anat_1/abide_cc, 612.50, 191.20, 0.210551,  72.5,  16.25, 147.00,  99.25,  78.00,  51.75,  50.00, 170.25
./Stanford/0051169/session_1/anat_1/abide_cc, 400.25, 175.10, 0.164056,  63.0,  13.25,  75.25,  68.50,  45.25,  40.25,  41.75, 116.00
./Stanford/0051170/session_1/anat_1/abide_cc, 609.25, 190.02, 0.212025,  67.5,  18.75, 125.50,  99.50,  66.50,  60.75,  65.25, 173.00
./Stanford/0051171/session_1/anat_1/abide_cc, 605.50, 210.85, 0.171145,  79.5,  18.75, 134.50,  84.25,  62.00,  56.75,  53.25, 196.00
./Stanford/0051172/session_1/anat_1/abide_cc, 556.00, 217.58, 0.147585,  64.0,  44.00,  65.25,  85.25,  50.25,  51.50,  47.50, 212.25
./Stanford/0051173/session_1/anat_1/abide_cc, 424.25, 191.68, 0.145102,  71.0,  11.25,  89.50,  80.00,  53.75,  38.50,  37.25, 114.00
./Stanford/0051174/session_1/anat_1/abide_cc, 518.00, 196.10, 0.169279,  71.0,  14.75,  98.25,  72.50,  58.25,  49.50,  51.50, 173.25
./Stanford/0051175/session_1/anat_1/abide_cc, 567.00, 200.97, 0.176406,  74.0,  17.50, 110.00,  92.25,  65.25,  49.25,  48.50, 184.25
./Stanford/0051176/session_1/anat_1/abide_cc, 388.50, 207.53, 0.113354,  69.5,   3.50,  70.25,  68.50,  41.25,  35.75,  28.25, 141.00
./Stanford/0051177/session_1/anat_1/abide_cc, 377.25, 155.47, 0.196136,  58.0,  11.75,  96.00,  49.50,  39.00,  37.75,  29.75, 113.50
./Stanford/0051178/session_1/anat_1/abide_cc, 529.00, 198.00, 0.169573,  68.0,  30.00, 106.00,  92.50,  59.50,  46.75,  43.00, 151.25
./Stanford/0051179/session_1/anat_1/abide_cc, 605.00, 203.05, 0.184408,  71.0,  38.25, 152.50,  96.75,  67.75,  60.75,  40.50, 148.50
./Stanford/0051180/session_1/anat_1/abide_cc, 503.50, 208.75, 0.145193,  73.0,  34.25,  98.75,  97.25,  53.75,  47.75,  42.25, 129.50
./Stanford/0051181/session_1/anat_1/abide_cc, 482.00, 183.10, 0.180676,  66.0,  16.75, 126.75,  63.25,  49.00,  42.50,  40.00, 143.75
./Stanford/0051182/session_1/anat_1/abide_cc, 630.50, 187.92, 0.224352,  69.0,  10.25, 155.25,  69.75,  80.00,  65.00,  62.75, 187.50
./Stanford/0051183/session_1/anat_1/abide_cc, 587.50, 186.85, 0.211455,  68.0,  20.75, 142.00,  79.00,  70.00,  53.50,  50.50, 171.75
./Stanford/0051184/session_1/anat_1/abide_cc, 470.00, 159.25, 0.232900,  60.0,   7.00, 116.50,  63.50,  59.00,  42.50,  39.50, 142.00
./Stanford/0051185/session_1/anat_1/abide_cc, 520.50, 184.75, 0.191624,  64.5,  20.75, 108.75,  86.50,  58.25,  51.50,  54.25, 140.50
./Stanford/0051186/session_1/anat_1/abide_cc, 471.75, 177.90, 0.187307,  66.5,  10.00, 101.50,  61.25,  56.50,  43.75,  44.50, 154.25
./Stanford/0051187/session_1/anat_1/abide_cc, 369.75, 161.76, 0.177570,  61.0,  12.50,  77.25,  73.25,  31.75,  27.50,  33.25, 114.25
./Stanford/0051188/session_1/anat_1/abide_cc, 521.25, 175.56, 0.212522,  62.5,  13.50, 113.00,  72.25,  59.00,  49.25,  56.00, 158.25
./Stanford/0051189/session_1/anat_1/abide_cc, 676.25, 201.75, 0.208776,  72.0,  22.00, 134.00,  91.75,  77.50,  65.50,  69.00, 216.50
./Stanford/0051190/session_1/anat_1/abide_cc, 350.00, 164.30, 0.162938,  61.0,   4.00,  44.25,  71.75,  47.25,  27.50,  35.50, 119.75
./Stanford/0051191/session_1/anat_1/abide_cc, 428.75, 166.02, 0.195465,  60.0,  14.50,  84.00,  71.75,  49.50,  39.50,  42.75, 126.75
./Stanford/0051192/session_1/anat_1/abide_cc, 523.00, 189.07, 0.183842,  72.5,  12.00, 133.00,  69.50,  59.75,  46.25,  37.25, 165.25
./Stanford/0051193/session_1/anat_1/abide_cc, 339.50, 170.12, 0.147405,  65.5,  10.00,  63.25,  62.75,  38.50,  28.75,  25.00, 111.25
./Stanford/0051194/session_1/anat_1/abide_cc, 578.50, 195.60, 0.190006,  68.0,  20.75, 127.50,  94.50,  66.25,  58.75,  57.00, 153.75
./Stanford/0051195/session_1/anat_1/abide_cc, 589.50, 178.15, 0.233422,  65.5,  10.00, 158.00,  78.00,  63.50,  54.75,  53.25, 172.00
./Stanford/0051196/session_1/anat_1/abide_cc, 512.50, 180.49, 0.197698,  67.0,  14.50, 128.25,  72.25,  68.25,  51.00,  31.75, 146.50
./Stanford/0051197/session_1/anat_1/abide_cc, 430.50, 178.83, 0.169158,  66.0,  16.50,  91.25,  76.25,  47.25,  33.25,  32.50, 133.50
./Stanford/0051198/session_1/anat_1/abide_cc, 428.75, 175.20, 0.175536,  65.0,  12.00,  82.50,  78.50,  51.00,  42.50,  37.25, 125.00
./Stanford/0051199/session_1/anat_1/abide_cc, 516.00, 190.87, 0.177978,  69.0,  16.25,  98.25,  92.75,  66.00,  66.25,  47.75, 128.75
./Trinity/0050252/session_1/anat_1/abide_cc, 632.75, 209.61, 0.180974,  76.0, 115.75,  14.50, 113.00,  66.75,  55.75,  72.25, 194.75
./Trinity/0050232/session_1/anat_1/abide_cc, 695.50, 207.92, 0.202161,  77.5,  28.75, 165.00, 110.00,  81.25,  58.00,  69.75, 182.75
./Trinity/0050233/session_1/anat_1/abide_cc, 734.00, 221.29, 0.188361,  79.5,  19.75, 181.00,  99.75,  78.50,  71.50,  67.25, 216.25
./Trinity/0050234/session_1/anat_1/abide_cc, 620.50, 183.92, 0.230502,  64.0,  27.25, 199.75,  82.00,  69.75,  57.50,  45.50, 138.75
./Trinity/0050235/session_1/anat_1/abide_cc, 583.75, 176.56, 0.235316,  61.5,  11.75, 118.75,  82.00,  73.25,  61.25,  54.75, 182.00
./Trinity/0050236/session_1/anat_1/abide_cc, 654.50, 187.15, 0.234833,  68.0,  11.50, 183.00,  89.75,  78.75,  56.50,  58.50, 176.50
./Trinity/0050237/session_1/anat_1/abide_cc, 691.25, 215.77, 0.186573,  74.5,  22.00, 157.00, 113.50,  77.50,  66.25,  53.00, 202.00
./Trinity/0050238/session_1/anat_1/abide_cc, 412.25, 164.30, 0.191917,  62.5,  14.00,  92.00,  72.75,  50.00,  35.50,  29.50, 118.50
./Trinity/0050239/session_1/anat_1/abide_cc, 849.25, 230.67, 0.200564,  79.0,  32.50, 189.75, 133.00,  91.75,  90.25,  79.25, 232.75
./Trinity/0050240/session_1/anat_1/abide_cc, 717.75, 194.80, 0.237680,  68.0,  23.00, 167.00, 103.00,  88.75,  71.25,  66.50, 198.25
./Trinity/0050241/session_1/anat_1/abide_cc, 793.50, 208.00, 0.230489,  74.5,  18.00, 179.75,  90.75,  87.00,  81.50,  84.25, 252.25
./Trinity/0050242/session_1/anat_1/abide_cc, 558.25, 175.44, 0.227923,  61.5,   9.00, 135.25,  83.50,  62.25,  53.25,  44.00, 171.00
./Trinity/0050243/session_1/anat_1/abide_cc, 667.50, 221.14, 0.171529,  73.0,  39.00, 121.25, 120.75,  72.00,  59.50,  68.50, 186.50
./Trinity/0050244/session_1/anat_1/abide_cc, 814.25, 222.43, 0.206814,  79.5,  18.25, 222.75,  89.50, 100.25,  92.25,  71.25, 220.00
./Trinity/0050245/session_1/anat_1/abide_cc, 453.50, 185.15, 0.166249,  69.0,  18.00,  96.75,  66.50,  54.25,  45.25,  33.25, 139.50
./Trinity/0050246/session_1/anat_1/abide_cc, 644.50, 225.94, 0.158646,  80.5,  29.50, 121.50, 113.50,  55.50,  48.75,  55.25, 220.50
./Trinity/0050247/session_1/anat_1/abide_cc, 524.25, 180.44, 0.202343,  68.0,  13.00, 125.50,  71.50,  59.75,  50.50,  53.25, 150.75
./Trinity/0050248/session_1/anat_1/abide_cc, 559.25, 201.41, 0.173244,  72.0,  21.75, 121.25,  92.75,  65.00,  56.25,  48.00, 154.25
./Trinity/0050249/session_1/anat_1/abide_cc, 664.50, 218.89, 0.174275,  77.0,  24.75, 151.25,  98.00,  72.50,  68.25,  56.00, 193.75
./Trinity/0050250/session_1/anat_1/abide_cc, 583.50, 193.27, 0.196307,  71.5,  19.00, 157.50,  88.25,  69.75,  61.75,  43.25, 144.00
./Trinity/0050251/session_1/anat_1/abide_cc, 679.25, 201.34, 0.210566,  72.5,  18.50, 137.50, 104.50,  75.00,  70.75,  65.00, 208.00
./Trinity/0050253/session_1/anat_1/abide_cc, 522.75, 195.44, 0.171982,  71.0,  25.75, 125.50,  69.75,  68.75,  49.75,  39.75, 143.50
./Trinity/0050254/session_1/anat_1/abide_cc, 595.75, 201.97, 0.183519,  72.0,  23.00, 119.50,  92.25,  66.00,  58.50,  40.50, 196.00
./Trinity/0050255/session_1/anat_1/abide_cc, 599.75, 203.75, 0.181541,  77.5,  11.50, 129.50,  94.75,  74.25,  64.75,  52.75, 172.25
./Trinity/0050257/session_1/anat_1/abide_cc, 578.00, 187.56, 0.206470,  66.0,  23.50, 143.00,  93.75,  64.25,  58.75,  49.75, 145.00
./Trinity/0050259/session_1/anat_1/abide_cc, 591.50, 205.46, 0.176081,  76.5,  19.25, 113.25, 106.75,  82.50,  63.25,  44.00, 162.50
./Trinity/0050260/session_1/anat_1/abide_cc, 546.00, 179.73, 0.212400,  66.5,  14.75, 150.00,  76.00,  65.25,  52.25,  46.50, 141.25
./Trinity/0050261/session_1/anat_1/abide_cc, 600.75, 179.97, 0.233068,  63.5,  11.25, 141.75,  78.00,  77.25,  61.25,  55.50, 175.75
./Trinity/0050262/session_1/anat_1/abide_cc, 678.00, 215.10, 0.184152,  79.5,  17.75, 157.00, 114.00,  68.00,  57.25,  51.75, 212.25
./Trinity/0050263/session_1/anat_1/abide_cc, 703.00, 217.97, 0.185947,  73.5,  15.50, 124.50, 101.50,  82.00,  81.00,  64.25, 234.25
./Trinity/0050264/session_1/anat_1/abide_cc, 791.75, 239.62, 0.173278,  84.5,  33.25, 157.25, 101.25, 108.00,  86.25,  66.25, 239.50
./Trinity/0050265/session_1/anat_1/abide_cc, 433.25, 170.02, 0.188333,  61.5,  95.50,  10.00,  81.50,  50.50,  43.50,  35.00, 117.25
./Trinity/0050266/session_1/anat_1/abide_cc, 490.50, 180.76, 0.188642,  68.5,   8.25,  83.25,  92.00,  58.50,  50.75,  44.25, 153.50
./Trinity/0050267/session_1/anat_1/abide_cc, 719.75, 200.39, 0.225240,  70.5,  22.75, 163.75, 107.50,  86.50,  59.50,  66.25, 213.50
./Trinity/0050268/session_1/anat_1/abide_cc, 718.00, 215.17, 0.194888,  81.0,   5.25, 170.75,  74.25,  85.00,  74.25,  75.75, 232.75
